NUTS2_load,NUTS2_unload,Type,Flow_Tons,Flow_TonKMs
AT32,BG32,Rail,1923,291789
AT32,BG32,Road,768,1125109.744
AT32,BG33,Rail,2623,397974
AT32,BG33,Road,728,1133143.766
AT32,BG34,Rail,2942,446270
AT32,BG34,Road,540,846145.1165
AT32,BG41,Rail,11529,1749119
AT32,BG41,Road,6172,8022568.943
AT32,BG42,Rail,3416,518189
AT32,BG42,Road,3383,4849897.682
AT32,CH01,Rail,21840,2665689
AT32,CH01,Road,22621,5993652.536
AT32,CH02,Rail,25395,3099603
AT32,CH02,Road,29348,7120490.14
AT32,CH03,Rail,15535,1896095
AT32,CH03,Road,26750,5659427.078
AT32,CH04,Rail,20112,2454823
AT32,CH04,Road,16877,3120950.585
AT32,CH05,Rail,15916,1942624
AT32,CH05,Road,30554,4627942.077
AT32,CH06,Rail,10879,1327884
AT32,CH06,Road,13423,2761020.68
AT32,CH07,Rail,4872,594653
AT32,CH07,Road,14374,3081951.977
AT32,CZ01,Rail,64952,12509524
AT32,CZ01,Road,13921,3775493.568
AT32,CZ02,Rail,30813,5934426
AT32,CZ02,Road,31416,8532284.357
AT32,CZ03,Rail,27055,5210641
AT32,CZ03,Road,28623,5979071.25
AT32,CZ04,Rail,21149,4073132
AT32,CZ04,Road,18519,5400457.946
AT32,CZ05,Rail,31289,6026126
AT32,CZ05,Road,20465,7051866.534
AT32,CZ06,Rail,39628,7632254
AT32,CZ06,Road,25274,7928644.059
AT32,CZ07,Rail,25606,4931554
AT32,CZ07,Road,20769,7259176.878
AT32,CZ08,Rail,25380,4888004
AT32,CZ08,Road,25411,10142574.17
AT32,DE11,Rail,93332,46535977
AT32,DE11,Road,38580,10409407.08
AT32,DE12,Rail,54534,27191039
AT32,DE12,Road,37374,11410930.38
AT32,DE13,Rail,38006,18950060
AT32,DE13,Road,35397,10778450.2
AT32,DE14,Rail,34683,17293386
AT32,DE14,Road,19101,4581426.509
AT32,DE21,Rail,115787,57732582
AT32,DE21,Road,53991,6549201.049
AT32,DE22,Rail,20965,10453530
AT32,DE22,Road,25264,3419023.338
AT32,DE23,Rail,20067,10005542
AT32,DE23,Road,23845,4815019.302
AT32,DE24,Rail,17266,8608944
AT32,DE24,Road,13155,3804244.073
AT32,DE25,Rail,33427,16667012
AT32,DE25,Road,18912,4532957.353
AT32,DE26,Rail,23116,11525987
AT32,DE26,Road,13864,4300951.448
AT32,DE27,Rail,32296,16103276
AT32,DE27,Road,23566,4238788.005
AT32,DE30,Rail,59442,29638421
AT32,DE30,Road,16745,8245843.837
AT32,DE40,Rail,31259,15586220
AT32,DE40,Road,51953,25456068.02
AT32,DE50,Rail,15124,7540775
AT32,DE50,Road,13065,7968370.667
AT32,DE60,Rail,52313,26083811
AT32,DE60,Road,26002,15484518
AT32,DE71,Rail,90840,45293709
AT32,DE71,Road,27133,9991792.769
AT32,DE72,Rail,15493,7725114
AT32,DE72,Road,8765,3559459.128
AT32,DE73,Rail,19790,9867645
AT32,DE73,Road,14787,6117713.374
AT32,DE80,Rail,19087,9517066
AT32,DE80,Road,17507,11236685.69
AT32,DE91,Rail,29672,14794561
AT32,DE91,Road,18949,9021574.674
AT32,DE92,Rail,35540,17720654
AT32,DE92,Road,23292,12372277.27
AT32,DE93,Rail,20429,10186309
AT32,DE93,Road,15903,9067829.733
AT32,DE94,Rail,38130,19011983
AT32,DE94,Road,49734,30922368.37
AT32,DEA1,Rail,97649,48688511
AT32,DEA1,Road,89308,48146725.4
AT32,DEA2,Rail,82522,41146307
AT32,DEA2,Road,73967,36895877.84
AT32,DEA3,Rail,38790,19341127
AT32,DEA3,Road,36243,19937447.41
AT32,DEA4,Rail,34374,17139293
AT32,DEA4,Road,21873,11072343.81
AT32,DEA5,Rail,55742,27793358
AT32,DEA5,Road,47572,23965715.74
AT32,DEB1,Rail,22271,11104673
AT32,DEB1,Road,21040,9155362.403
AT32,DEB2,Rail,7184,3582237
AT32,DEB2,Road,13898,6522095.696
AT32,DEB3,Rail,33716,16811102
AT32,DEB3,Road,28188,10706424.6
AT32,DED2,Rail,21322,10631439
AT32,DED2,Road,20089,7747428.963
AT32,DED4,Rail,18102,9025732
AT32,DED4,Road,15383,5064875.352
AT32,DED5,Rail,14511,7235447
AT32,DED5,Road,12417,4838113.191
AT32,DEE0,Rail,26914,13419635
AT32,DEE0,Road,33235,14656000.84
AT32,DEF0,Rail,40986,20435971
AT32,DEF0,Road,29943,19828684.35
AT32,DEG0,Rail,27198,13561343
AT32,DEG0,Road,19735,7365939.449
AT32,DK01,Rail,1396,911797
AT32,DK01,Road,908,1043736.094
AT32,DK02,Rail,346,225796
AT32,DK02,Road,641,702011.942
AT32,DK03,Rail,669,436686
AT32,DK03,Road,2920,3360274.273
AT32,DK04,Rail,703,459406
AT32,DK04,Road,1502,1872124.443
AT32,DK05,Rail,295,192648
AT32,DK05,Road,644,862573.5014
AT32,EE00,Road,1934,3857613.96
AT32,EL30,Rail,23361,2950616
AT32,EL30,Road,5701,9137204.467
AT32,EL41,Rail,680,85824
AT32,EL41,Road,69,120557.1871
AT32,EL42,Rail,1681,212357
AT32,EL42,Road,43,83648.40195
AT32,EL43,Rail,2434,307379
AT32,EL43,Road,424,808742.0151
AT32,EL51,Rail,1909,241140
AT32,EL51,Road,787,1133727.677
AT32,EL52,Rail,6545,826626
AT32,EL52,Road,7473,9809069.871
AT32,EL53,Rail,1147,144824
AT32,EL53,Road,22,27935.61697
AT32,EL54,Rail,1076,135941
AT32,EL54,Road,877,1044926.025
AT32,EL61,Rail,2465,311296
AT32,EL61,Road,769,1095050.116
AT32,EL62,Rail,865,109256
AT32,EL62,Road,216,357130.5749
AT32,EL63,Rail,2217,280065
AT32,EL63,Road,718,963879.3585
AT32,EL64,Rail,2130,269083
AT32,EL64,Road,1327,2008692.246
AT32,EL65,Rail,2140,270273
AT32,EL65,Road,419,645971.7356
AT32,ES11,Rail,708,360764
AT32,ES11,Road,1692,3867520.252
AT32,ES12,Rail,270,137523
AT32,ES12,Road,371,745627.1955
AT32,ES13,Rail,155,79015
AT32,ES13,Road,300,552833.8919
AT32,ES21,Rail,844,430124
AT32,ES21,Road,2683,4577239.435
AT32,ES22,Rail,234,119466
AT32,ES22,Road,1048,1778913.034
AT32,ES23,Rail,100,50992
AT32,ES23,Road,157,281014.8525
AT32,ES24,Rail,427,217728
AT32,ES24,Road,1545,2595491.898
AT32,ES30,Rail,2575,1311737
AT32,ES30,Road,2533,5086818.324
AT32,ES41,Rail,679,346171
AT32,ES41,Road,1755,3393587.406
AT32,ES42,Rail,469,238855
AT32,ES42,Road,1047,2105801.379
AT32,ES43,Rail,219,111633
AT32,ES43,Road,719,1684414.575
AT32,ES51,Rail,2590,1319647
AT32,ES51,Road,8464,12356672.89
AT32,ES52,Rail,1286,655135
AT32,ES52,Road,2318,4048927.347
AT32,ES53,Rail,345,175978
AT32,ES53,Road,51,80076.37358
AT32,ES61,Rail,1825,929658
AT32,ES61,Road,2121,4841974.906
AT32,ES62,Rail,349,177910
AT32,ES62,Road,788,1547678.422
AT32,ES63,Rail,20,10289
AT32,ES63,Road,14,34763.01217
AT32,ES64,Rail,18,9332
AT32,ES64,Road,3,0
AT32,ES70,Rail,519,264202
AT32,ES70,Road,36,0
AT32,FR10,Rail,12723,4447125
AT32,FR10,Road,7880,6565454.914
AT32,FR21,Rail,712,248759
AT32,FR21,Road,4145,2869984.626
AT32,FR22,Rail,913,319234
AT32,FR22,Road,4755,4022282.006
AT32,FR23,Rail,1015,354633
AT32,FR23,Road,2199,2077564.058
AT32,FR24,Rail,1345,470085
AT32,FR24,Road,2557,2309167.192
AT32,FR25,Rail,744,259961
AT32,FR25,Road,1093,1169124.533
AT32,FR26,Rail,872,304749
AT32,FR26,Road,2126,1514833.489
AT32,FR30,Rail,2104,735452
AT32,FR30,Road,12345,10553617.57
AT32,FR41,Rail,1125,393045
AT32,FR41,Road,7026,3940251.456
AT32,FR42,Rail,1102,385307
AT32,FR42,Road,5457,2708770.952
AT32,FR43,Rail,575,200850
AT32,FR43,Road,1744,995352.7819
AT32,FR51,Rail,2108,736638
AT32,FR51,Road,2604,2846009.411
AT32,FR52,Rail,1767,617640
AT32,FR52,Road,1526,1897942.93
AT32,FR53,Rail,939,328077
AT32,FR53,Road,1070,1138016.294
AT32,FR61,Rail,1859,649838
AT32,FR61,Road,4406,5171316.91
AT32,FR62,Rail,1703,595108
AT32,FR62,Road,2624,2977960.582
AT32,FR63,Rail,351,122597
AT32,FR63,Road,549,537297.478
AT32,FR71,Rail,4119,1439716
AT32,FR71,Road,6395,4705102.956
AT32,FR72,Rail,704,245908
AT32,FR72,Road,866,762307.8166
AT32,FR81,Rail,1314,459341
AT32,FR81,Road,4355,4377357.069
AT32,FR82,Rail,2946,1029700
AT32,FR82,Road,3691,2970994.606
AT32,FR83,Rail,166,58154
AT32,FR83,Road,118,89091.53257
AT32,FRA1,Rail,177,61706
AT32,FRA1,Road,7,0
AT32,FRA2,Rail,175,61153
AT32,FRA2,Road,4,0
AT32,FRA3,Rail,82,28713
AT32,FRA3,Road,8,0
AT32,FRA4,Rail,358,125144
AT32,FRA4,Road,13,0
AT32,FRA5,Rail,43,15165
AT32,HR03,Rail,16260,679687
AT32,HR03,Road,11962,4507891.481
AT32,HR04,Rail,34869,1457593
AT32,HR04,Road,36400,12358946.84
AT32,HU10,Rail,239225,41909035
AT32,HU10,Road,61777,22100395.73
AT32,HU21,Rail,51207,8970832
AT32,HU21,Road,29028,8324766.195
AT32,HU22,Rail,55661,9750975
AT32,HU22,Road,40258,10073425.42
AT32,HU23,Rail,30739,5385110
AT32,HU23,Road,3896,1217192.788
AT32,HU31,Rail,39427,6907042
AT32,HU31,Road,13808,6111288.336
AT32,HU32,Rail,48431,8484466
AT32,HU32,Road,6851,3193683.693
AT32,HU33,Rail,46186,8091130
AT32,HU33,Road,14302,6111780.347
AT32,IE01,Road,333,575647.0713
AT32,IE02,Road,603,1034343.458
AT32,ITC1,Rail,46766,10204207
AT32,ITC1,Road,66241,25005982.33
AT32,ITC2,Rail,1606,350435
AT32,ITC2,Road,1235,476703.7721
AT32,ITC3,Rail,17501,3818656
AT32,ITC3,Road,19163,7516078.258
AT32,ITC4,Rail,131158,28618089
AT32,ITC4,Road,157983,46178356.6
AT32,ITF1,Rail,11967,2611200
AT32,ITF1,Road,7790,3931195.978
AT32,ITF2,Rail,2219,484072
AT32,ITF2,Road,131,74371.65483
AT32,ITF3,Rail,36918,8055367
AT32,ITF3,Road,15252,9646085.942
AT32,ITF4,Rail,26487,5779300
AT32,ITF4,Road,9713,6263548.47
AT32,ITF5,Rail,4204,917269
AT32,ITF5,Road,2130,1417505.474
AT32,ITF6,Rail,12042,2627464
AT32,ITF6,Road,2491,1997167.899
AT32,ITG1,Rail,32086,7000936
AT32,ITG1,Road,2994,2641165.58
AT32,ITG2,Rail,11926,2602307
AT32,ITG2,Road,677,488314.1332
AT32,ITH1,Rail,7890,1721572
AT32,ITH1,Road,25063,3512181.657
AT32,ITH2,Rail,6833,1490833
AT32,ITH2,Road,13220,2534040.596
AT32,ITH3,Rail,55677,12148587
AT32,ITH3,Road,100558,20281917.41
AT32,ITH4,Rail,13097,2857723
AT32,ITH4,Road,49055,6984786.718
AT32,ITH5,Rail,54903,11979618
AT32,ITH5,Road,60921,18958367.12
AT32,ITI1,Rail,40512,8839560
AT32,ITI1,Road,20562,7919361.129
AT32,ITI2,Rail,7872,1717566
AT32,ITI2,Road,4567,1891527.191
AT32,ITI3,Rail,14905,3252223
AT32,ITI3,Road,9702,4009208.1
AT32,ITI4,Rail,67063,14632881
AT32,ITI4,Road,19131,9895035.076
AT32,LT00,Rail,310,89053
AT32,LT00,Road,1934,3294602.708
AT32,LU00,Rail,930,623373
AT32,LU00,Road,4431,3770494.563
AT32,LV00,Road,1810,3011325.147
AT32,NL11,Rail,3865,1042590
AT32,NL11,Road,1323,1306071.701
AT32,NL12,Rail,2685,724362
AT32,NL12,Road,1158,1184510.583
AT32,NL13,Rail,2040,550225
AT32,NL13,Road,1256,1188343.79
AT32,NL21,Rail,5497,1482873
AT32,NL21,Road,3278,3024043.102
AT32,NL22,Rail,10027,2704980
AT32,NL22,Road,5712,5026365.029
AT32,NL23,Rail,1821,491249
AT32,NL23,Road,696,664963.9814
AT32,NL31,Rail,8760,2363241
AT32,NL31,Road,1466,1368977.725
AT32,NL32,Rail,20944,5649846
AT32,NL32,Road,3104,3113615.693
AT32,NL33,Rail,21326,5753053
AT32,NL33,Road,8014,7838350.932
AT32,NL34,Rail,1748,471564
AT32,NL34,Road,1966,1918186.868
AT32,NL41,Rail,15090,4070660
AT32,NL41,Road,9048,8132053.974
AT32,NL42,Rail,5562,1500407
AT32,NL42,Road,7160,5930139.599
AT32,PL11,Rail,17453,1920768
AT32,PL11,Road,8463,6321724.159
AT32,PL12,Rail,63600,6999590
AT32,PL12,Road,14107,11970945.32
AT32,PL21,Rail,22688,2497006
AT32,PL21,Road,7029,4635969.476
AT32,PL22,Rail,35614,3919505
AT32,PL22,Road,15352,9238935.357
AT32,PL31,Rail,10977,1208084
AT32,PL31,Road,2893,2588676.382
AT32,PL32,Rail,11230,1235962
AT32,PL32,Road,3139,2460596.411
AT32,PL33,Rail,6818,750345
AT32,PL33,Road,1677,1255461.466
AT32,PL34,Rail,6318,695325
AT32,PL34,Road,2580,2553056.71
AT32,PL41,Rail,28228,3106711
AT32,PL41,Road,12997,9348257.059
AT32,PL42,Rail,10867,1195947
AT32,PL42,Road,5063,3825844.664
AT32,PL43,Rail,6358,699738
AT32,PL43,Road,6737,4247128.647
AT32,PL51,Rail,24192,2662507
AT32,PL51,Road,10662,5822201.986
AT32,PL52,Rail,6030,663622
AT32,PL52,Road,2959,1742265.329
AT32,PL61,Rail,12719,1399844
AT32,PL61,Road,5210,4304840.32
AT32,PL62,Rail,7647,841628
AT32,PL62,Road,1931,1889095.234
AT32,PL63,Rail,16513,1817348
AT32,PL63,Road,4349,3928254.608
AT32,PT11,Road,383,590578.1869
AT32,PT15,Road,35,62116.21479
AT32,PT16,Road,275,446625.611
AT32,PT17,Road,223,387469.3678
AT32,PT18,Road,144,247087.6161
AT32,PT20,Road,1,0
AT32,RO11,Rail,7778,2666015
AT32,RO11,Road,7237,5715105.106
AT32,RO12,Rail,7395,2534808
AT32,RO12,Road,4473,4178691.645
AT32,RO21,Rail,6755,2315304
AT32,RO21,Road,1078,1153080.98
AT32,RO22,Rail,7567,2593771
AT32,RO22,Road,1671,2000831.903
AT32,RO31,Rail,8688,2977904
AT32,RO31,Road,4848,5221766.484
AT32,RO32,Rail,18800,6444146
AT32,RO32,Road,5213,5805877.993
AT32,RO41,Rail,4846,1661169
AT32,RO41,Road,1119,1040738.838
AT32,RO42,Rail,6240,2138854
AT32,RO42,Road,7560,5582058.577
AT32,SE11,Rail,17040,9047219
AT32,SE11,Road,1711,2557829.292
AT32,SE12,Rail,7623,4047536
AT32,SE12,Road,1530,2164580.102
AT32,SE21,Rail,3809,2022465
AT32,SE21,Road,1537,1906300.85
AT32,SE22,Rail,6694,3554140
AT32,SE22,Road,3827,4015063.762
AT32,SE23,Rail,10449,5547809
AT32,SE23,Road,3016,3660569.153
AT32,SE31,Rail,3639,1932011
AT32,SE31,Road,658,1036425.784
AT32,SE32,Rail,1734,920683
AT32,SE32,Road,172,314895.3936
AT32,SE33,Rail,2517,1336148
AT32,SE33,Road,528,1148372.908
AT32,SI03,Rail,270763,45148096
AT32,SI03,Road,73763,17594696.06
AT32,SI04,Rail,346090,57708493
AT32,SI04,Road,65331,15064688.2
AT32,SK01,Rail,67113,14547278
AT32,SK01,Road,29032,8896736.42
AT32,SK02,Rail,74060,16053162
AT32,SK02,Road,58853,21184771.69
AT32,SK03,Rail,46959,10178777
AT32,SK03,Road,32806,14433752.37
AT32,SK04,Rail,49334,10693604
AT32,SK04,Road,24769,13853414.28
AT32,UKC1,Road,502,758254.5514
AT32,UKC2,Road,604,919216.6666
AT32,UKD1,Road,154,241815.675
AT32,UKD3,Road,934,1398358.462
AT32,UKD4,Road,331,506925.1187
AT32,UKD6,Road,666,1000347.84
AT32,UKD7,Road,729,1120931.055
AT32,UKE1,Road,638,870945.181
AT32,UKE2,Road,599,870157.4892
AT32,UKE3,Road,792,1139052.58
AT32,UKE4,Road,928,1343884.842
AT32,UKF1,Road,1056,1500133.011
AT32,UKF2,Road,2235,3013050.196
AT32,UKF3,Road,697,962308.9957
AT32,UKG1,Road,878,1234928.738
AT32,UKG2,Road,1136,1646066.405
AT32,UKG3,Road,1960,2749239.443
AT32,UKH1,Road,1387,1694871.478
AT32,UKH2,Road,892,1143645.617
AT32,UKH3,Road,822,995906.505
AT32,UKI3,Road,892,1092423.886
AT32,UKI4,Road,235,286285.8872
AT32,UKI5,Road,533,649587.3659
AT32,UKI6,Road,73,88956.19085
AT32,UKI7,Road,379,468578.6289
AT32,UKJ1,Road,1932,2519178.912
AT32,UKJ2,Road,433,535904.941
AT32,UKJ3,Road,778,1023892.961
AT32,UKJ4,Road,1726,1999922.224
AT32,UKK1,Road,1026,1431403.485
AT32,UKK2,Road,542,766375.9701
AT32,UKK3,Road,73,118711.47
AT32,UKK4,Road,365,555004.8959
AT32,UKL1,Road,644,1014779.077
AT32,UKL2,Road,555,824828.406
AT32,UKM2,Road,338,571230.3463
AT32,UKM3,Road,354,602361.2075
AT32,UKM5,Road,154,284500.3576
AT32,UKM6,Road,255,504205.8875
AT32,UKN0,Road,4908,9271319.611
AT33,AT12,Rail,544097,87027017
AT33,AT12,Road,7531000,592825258
AT33,AT13,Rail,881600,141009904
AT33,AT13,Road,2439000,212695434
AT33,AT21,Rail,189590,30324535
AT33,AT21,Road,1977000,97711248
AT33,AT22,Rail,441386,70598647
AT33,AT22,Road,4949000,332087798
AT33,AT31,Rail,592284,94734435
AT33,AT31,Road,6344000,299563680
AT33,AT32,Rail,254108,40644002
AT33,AT32,Road,2101000,55684904
AT33,AT33,Rail,313389,50125919
AT33,AT33,Road,2918000,5836000
AT33,AT34,Rail,164172,26258994
AT33,AT34,Road,1279000,41777256
AT33,BE10,Rail,5145,3296594
AT33,BE10,Road,1961,1552588.232
AT33,BE21,Rail,5404,3463149
AT33,BE21,Road,20756,16795766.03
AT33,BE22,Rail,1813,1161468
AT33,BE22,Road,9227,6834031.644
AT33,BE23,Rail,3432,2199512
AT33,BE23,Road,13533,11330443.05
AT33,BE24,Rail,3059,1960351
AT33,BE24,Road,4425,3490914.015
AT33,BE25,Rail,2886,1849034
AT33,BE25,Road,14453,12738780.85
AT33,BE31,Rail,1087,696360
AT33,BE31,Road,1000,770645.9654
AT33,BE32,Rail,2171,1390951
AT33,BE32,Road,5803,4607005.378
AT33,BE33,Rail,1992,1276718
AT33,BE33,Road,6812,4696422.074
AT33,BE34,Rail,448,286799
AT33,BE34,Road,4028,2648715.428
AT33,BE35,Rail,844,540808
AT33,BE35,Road,1597,1151516.139
AT33,BG31,Rail,2015,305668
AT33,BG31,Road,1157,1633840.511
AT33,BG32,Rail,2372,359860
AT33,BG32,Road,1265,2036680.624
AT33,BG33,Rail,3235,490818
AT33,BG33,Road,1199,2040162.916
AT33,BG34,Rail,3628,550381
AT33,BG34,Road,890,1523655.938
AT33,BG41,Rail,14219,2157174
AT33,BG41,Road,10170,14694333.08
AT33,BG42,Rail,4212,639078
AT33,BG42,Road,5575,8800952.011
AT33,CH01,Rail,26935,3287573
AT33,CH01,Road,37273,7638782.703
AT33,CH02,Rail,31320,3822715
AT33,CH02,Road,48358,8830386.416
AT33,CH03,Rail,19159,2338439
AT33,CH03,Road,44076,6679680.576
AT33,CH04,Rail,24804,3027514
AT33,CH04,Road,27808,3473360.773
AT33,CH05,Rail,19629,2395822
AT33,CH05,Road,50345,4604021.133
AT33,CH06,Rail,13417,1637668
AT33,CH06,Road,22117,3221895.122
AT33,CH07,Rail,6009,733381
AT33,CH07,Road,23684,3656652.407
AT33,CZ01,Rail,80105,15427895
AT33,CZ01,Road,22938,7208118.309
AT33,CZ02,Rail,38001,7318879
AT33,CZ02,Road,51765,16286586.31
AT33,CZ03,Rail,33366,6426241
AT33,CZ03,Road,47163,11881561.56
AT33,CZ04,Rail,26082,5023361
AT33,CZ04,Road,30514,9629717.015
AT33,CZ05,Rail,38588,7431972
AT33,CZ05,Road,33720,13161940.94
AT33,CZ06,Rail,48873,9412798
AT33,CZ06,Road,41645,14969550.27
AT33,CZ07,Rail,31579,6082045
AT33,CZ07,Road,34222,13739200.04
AT33,CZ08,Rail,31300,6028336
AT33,CZ08,Road,41870,18887587.07
AT33,DE11,Rail,115105,57392444
AT33,DE11,Road,63569,15265649.27
AT33,DE12,Rail,67256,33534489
AT33,DE12,Road,61582,16036393.94
AT33,DE13,Rail,46872,23370956
AT33,DE13,Road,58324,12943931.83
AT33,DE14,Rail,42775,21327793
AT33,DE14,Road,31473,5395851.219
AT33,DE21,Rail,142800,71201126
AT33,DE21,Road,88963,8697774.795
AT33,DE22,Rail,25856,12892254
AT33,DE22,Road,41629,6663169.58
AT33,DE23,Rail,24748,12339754
AT33,DE23,Road,39290,7793979.767
AT33,DE24,Rail,21294,10617341
AT33,DE24,Road,21676,5826306.637
AT33,DE25,Rail,41225,20555291
AT33,DE25,Road,31161,6735561.251
AT33,DE26,Rail,28509,14214906
AT33,DE26,Road,22845,6488671.686
AT33,DE27,Rail,39831,19860040
AT33,DE27,Road,38831,4873439.609
AT33,DE30,Rail,73310,36552825
AT33,DE30,Road,27591,13633335.5
AT33,DE40,Rail,38552,19222359
AT33,DE40,Road,85603,41700821.7
AT33,DE50,Rail,18652,9299976
AT33,DE50,Road,21527,12622761.45
AT33,DE60,Rail,64517,32168953
AT33,DE60,Road,42844,25282581.7
AT33,DE71,Rail,112032,55860365
AT33,DE71,Road,44707,15235236.23
AT33,DE72,Rail,19108,9527321
